quarter,leader,follower,leader_pc,follower_pc,gap_days,same_sector,same_industry,leader_direction
2021Q1,PG,DAL,3.19,-3.22,1,False,False,up
2021Q1,RTX,DAL,-4.29,-3.22,8,True,False,down
2021Q1,TMO,DAL,-1.87,-3.22,1,False,False,down
2021Q1,DAL,TSLA,-3.22,-0.11,10,False,False,down
2021Q1,DAL,UAL,-3.22,-2.17,3,True,True,down
2021Q1,DAL,UBER,-3.22,5.55,5,False,False,down
2021Q1,DAL,UNH,-3.22,2.02,5,False,False,down
2021Q1,DAL,V,-3.22,1.0,13,False,False,down
2021Q1,DAL,WFC,-3.22,0.71,8,False,False,down
2021Q1,GS,GOOGL,0.49,-1.45,3,False,False,up
2021Q1,GOOGL,HD,-1.45,-1.68,6,False,False,down
2021Q1,INTC,GOOGL,-1.53,-1.45,9,True,False,down
2021Q1,ISRG,GOOGL,1.12,-1.45,9,False,False,up
2021Q1,JNJ,GOOGL,2.9,-1.45,10,False,False,up
2021Q1,GOOGL,JPM,-1.45,0.66,0,False,False,down
2021Q1,LLY,GOOGL,-0.1,-1.45,2,False,False,down
2021Q1,MA,GOOGL,-2.06,-1.45,13,False,False,down
2021Q1,META,GOOGL,-0.53,-1.45,5,True,True,down
2021Q1,MRK,GOOGL,-3.91,-1.45,11,False,False,down
2021Q1,MS,GOOGL,2.53,-1.45,15,False,False,up
2021Q1,MSFT,GOOGL,-0.25,-1.45,1,True,True,down
2021Q1,NOW,GOOGL,0.86,-1.45,14,True,True,up
2021Q1,NVDA,GOOGL,-2.01,-1.45,5,True,False,down
2021Q1,PANW,GOOGL,0.37,-1.45,11,True,True,up
2021Q1,PEP,GOOGL,-2.17,-1.45,7,False,False,down
2021Q1,PG,GOOGL,3.19,-1.45,9,False,False,up
2021Q1,RTX,GOOGL,-4.29,-1.45,16,False,False,down
2021Q1,TMO,GOOGL,-1.87,-1.45,9,False,False,down
2021Q1,GOOGL,TSLA,-1.45,-0.11,2,False,False,down
2021Q1,UAL,GOOGL,-2.17,-1.45,5,False,False,down
2021Q1,UBER,GOOGL,5.55,-1.45,3,True,True,up
2021Q1,UNH,GOOGL,2.02,-1.45,3,False,False,up
2021Q1,GOOGL,V,-1.45,1.0,5,False,False,down
2021Q1,GOOGL,WFC,-1.45,0.71,0,False,False,down
2021Q1,GS,HD,0.49,-1.68,9,False,False,up
2021Q1,INTC,GS,-1.53,0.49,6,False,False,down
2021Q1,ISRG,GS,1.12,0.49,6,False,False,up
2021Q1,JNJ,GS,2.9,0.49,7,False,False,up
2021Q1,GS,JPM,0.49,0.66,3,True,True,up
2021Q1,GS,LLY,0.49,-0.1,1,False,False,up
2021Q1,MA,GS,-2.06,0.49,10,True,False,down
2021Q1,META,GS,-0.53,0.49,2,False,False,down
2021Q1,MRK,GS,-3.91,0.49,8,False,False,down
2021Q1,MS,GS,2.53,0.49,12,True,True,up
2021Q1,GS,MSFT,0.49,-0.25,2,False,False,up
2021Q1,NOW,GS,0.86,0.49,11,False,False,up
2021Q1,NVDA,GS,-2.01,0.49,2,False,False,down
2021Q1,PANW,GS,0.37,0.49,8,False,False,up
2021Q1,PEP,GS,-2.17,0.49,4,False,False,down
2021Q1,PG,GS,3.19,0.49,6,False,False,up
2021Q1,RTX,GS,-4.29,0.49,13,False,False,down
2021Q1,TMO,GS,-1.87,0.49,6,False,False,down
2021Q1,GS,TSLA,0.49,-0.11,5,False,False,up
2021Q1,UAL,GS,-2.17,0.49,2,False,False,down
2021Q1,GS,UBER,0.49,5.55,0,False,False,up
2021Q1,GS,UNH,0.49,2.02,0,False,False,up
2021Q1,GS,V,0.49,1.0,8,True,False,up
2021Q1,GS,WFC,0.49,0.71,3,True,True,up
2021Q1,INTC,HD,-1.53,-1.68,15,False,False,down
2021Q1,ISRG,HD,1.12,-1.68,15,False,False,up
2021Q1,JNJ,HD,2.9,-1.68,16,False,False,up
2021Q1,JPM,HD,0.66,-1.68,6,False,False,up
2021Q1,LLY,HD,-0.1,-1.68,8,False,False,down
2021Q1,MA,HD,-2.06,-1.68,19,False,False,down
2021Q1,META,HD,-0.53,-1.68,11,False,False,down
2021Q1,MRK,HD,-3.91,-1.68,17,False,False,down
2021Q1,MS,HD,2.53,-1.68,21,False,False,up
2021Q1,MSFT,HD,-0.25,-1.68,7,False,False,down
2021Q1,NOW,HD,0.86,-1.68,20,False,False,up
2021Q1,NVDA,HD,-2.01,-1.68,11,False,False,down
2021Q1,PANW,HD,0.37,-1.68,17,False,False,up
2021Q1,PEP,HD,-2.17,-1.68,13,True,True,down
2021Q1,PG,HD,3.19,-1.68,15,True,True,up
2021Q1,RTX,HD,-4.29,-1.68,22,False,False,down
2021Q1,TMO,HD,-1.87,-1.68,15,False,False,down
2021Q1,TSLA,HD,-0.11,-1.68,4,True,False,down
2021Q1,UAL,HD,-2.17,-1.68,11,False,False,down
2021Q1,UBER,HD,5.55,-1.68,9,False,False,up
2021Q1,UNH,HD,2.02,-1.68,9,False,False,up
2021Q1,V,HD,1.0,-1.68,1,False,False,up
2021Q1,WFC,HD,0.71,-1.68,6,False,False,up
2021Q1,INTC,ISRG,-1.53,1.12,0,False,False,down
2021Q1,JNJ,INTC,2.9,-1.53,1,False,False,up
2021Q1,INTC,JPM,-1.53,0.66,9,False,False,down
2021Q1,INTC,LLY,-1.53,-0.1,7,False,False,down
2021Q1,MA,INTC,-2.06,-1.53,4,False,False,down
2021Q1,INTC,META,-1.53,-0.53,4,True,False,down
2021Q1,MRK,INTC,-3.91,-1.53,2,False,False,down
2021Q1,MS,INTC,2.53,-1.53,6,False,False,up
2021Q1,INTC,MSFT,-1.53,-0.25,8,True,False,down
2021Q1,NOW,INTC,0.86,-1.53,5,True,False,up
2021Q1,INTC,NVDA,-1.53,-2.01,4,True,True,down
2021Q1,PANW,INTC,0.37,-1.53,2,True,False,up
2021Q1,INTC,PEP,-1.53,-2.17,2,False,False,down
2021Q1,INTC,PG,-1.53,3.19,0,False,False,down
2021Q1,RTX,INTC,-4.29,-1.53,7,False,False,down
2021Q1,INTC,TMO,-1.53,-1.87,0,False,False,down
2021Q1,INTC,TSLA,-1.53,-0.11,11,False,False,down
2021Q1,INTC,UAL,-1.53,-2.17,4,False,False,down
2021Q1,INTC,UBER,-1.53,5.55,6,True,False,down
2021Q1,INTC,UNH,-1.53,2.02,6,False,False,down
2021Q1,INTC,V,-1.53,1.0,14,False,False,down
2021Q1,INTC,WFC,-1.53,0.71,9,False,False,down
2021Q1,JNJ,ISRG,2.9,1.12,1,True,False,up
2021Q1,ISRG,JPM,1.12,0.66,9,False,False,up
2021Q1,ISRG,LLY,1.12,-0.1,7,True,False,up
2021Q1,MA,ISRG,-2.06,1.12,4,False,False,down
2021Q1,ISRG,META,1.12,-0.53,4,False,False,up
2021Q1,MRK,ISRG,-3.91,1.12,2,True,False,down
2021Q1,MS,ISRG,2.53,1.12,6,False,False,up
2021Q1,ISRG,MSFT,1.12,-0.25,8,False,False,up
2021Q1,NOW,ISRG,0.86,1.12,5,False,False,up
2021Q1,ISRG,NVDA,1.12,-2.01,4,False,False,up
2021Q1,PANW,ISRG,0.37,1.12,2,False,False,up
2021Q1,ISRG,PEP,1.12,-2.17,2,False,False,up
2021Q1,ISRG,PG,1.12,3.19,0,False,False,up
2021Q1,RTX,ISRG,-4.29,1.12,7,False,False,down
2021Q1,ISRG,TMO,1.12,-1.87,0,True,True,up
2021Q1,ISRG,TSLA,1.12,-0.11,11,False,False,up
2021Q1,ISRG,UAL,1.12,-2.17,4,False,False,up
2021Q1,ISRG,UBER,1.12,5.55,6,False,False,up
2021Q1,ISRG,UNH,1.12,2.02,6,True,True,up
2021Q1,ISRG,V,1.12,1.0,14,False,False,up
2021Q1,ISRG,WFC,1.12,0.71,9,False,False,up
2021Q1,JNJ,JPM,2.9,0.66,10,False,False,up
2021Q1,JNJ,LLY,2.9,-0.1,8,True,True,up
2021Q1,MA,JNJ,-2.06,2.9,3,False,False,down
2021Q1,JNJ,META,2.9,-0.53,5,False,False,up
2021Q1,MRK,JNJ,-3.91,2.9,1,True,True,down
2021Q1,MS,JNJ,2.53,2.9,5,False,False,up
2021Q1,JNJ,MSFT,2.9,-0.25,9,False,False,up
2021Q1,NOW,JNJ,0.86,2.9,4,False,False,up
2021Q1,JNJ,NVDA,2.9,-2.01,5,False,False,up
2021Q1,PANW,JNJ,0.37,2.9,1,False,False,up
2021Q1,JNJ,PEP,2.9,-2.17,3,False,False,up
2021Q1,JNJ,PG,2.9,3.19,1,False,False,up
2021Q1,RTX,JNJ,-4.29,2.9,6,False,False,down
2021Q1,JNJ,TMO,2.9,-1.87,1,True,False,up
2021Q1,JNJ,TSLA,2.9,-0.11,12,False,False,up
2021Q1,JNJ,UAL,2.9,-2.17,5,False,False,up
2021Q1,JNJ,UBER,2.9,5.55,7,False,False,up
2021Q1,JNJ,UNH,2.9,2.02,7,True,False,up
2021Q1,JNJ,V,2.9,1.0,15,False,False,up
2021Q1,JNJ,WFC,2.9,0.71,10,False,False,up
2021Q1,LLY,JPM,-0.1,0.66,2,False,False,down
2021Q1,MA,JPM,-2.06,0.66,13,True,False,down
2021Q1,META,JPM,-0.53,0.66,5,False,False,down
2021Q1,MRK,JPM,-3.91,0.66,11,False,False,down
2021Q1,MS,JPM,2.53,0.66,15,True,True,up
2021Q1,MSFT,JPM,-0.25,0.66,1,False,False,down
2021Q1,NOW,JPM,0.86,0.66,14,False,False,up
2021Q1,NVDA,JPM,-2.01,0.66,5,False,False,down
2021Q1,PANW,JPM,0.37,0.66,11,False,False,up
2021Q1,PEP,JPM,-2.17,0.66,7,False,False,down
2021Q1,PG,JPM,3.19,0.66,9,False,False,up
2021Q1,RTX,JPM,-4.29,0.66,16,False,False,down
2021Q1,TMO,JPM,-1.87,0.66,9,False,False,down
2021Q1,JPM,TSLA,0.66,-0.11,2,False,False,up
2021Q1,UAL,JPM,-2.17,0.66,5,False,False,down
2021Q1,UBER,JPM,5.55,0.66,3,False,False,up
2021Q1,UNH,JPM,2.02,0.66,3,False,False,up
2021Q1,JPM,V,0.66,1.0,5,True,False,up
2021Q1,JPM,WFC,0.66,0.71,0,True,True,up
2021Q1,MA,LLY,-2.06,-0.1,11,False,False,down
2021Q1,META,LLY,-0.53,-0.1,3,False,False,down
2021Q1,MRK,LLY,-3.91,-0.1,9,True,True,down
2021Q1,MS,LLY,2.53,-0.1,13,False,False,up
2021Q1,LLY,MSFT,-0.1,-0.25,1,False,False,down
2021Q1,NOW,LLY,0.86,-0.1,12,False,False,up
2021Q1,NVDA,LLY,-2.01,-0.1,3,False,False,down
2021Q1,PANW,LLY,0.37,-0.1,9,False,False,up
2021Q1,PEP,LLY,-2.17,-0.1,5,False,False,down
2021Q1,PG,LLY,3.19,-0.1,7,False,False,up
2021Q1,RTX,LLY,-4.29,-0.1,14,False,False,down
2021Q1,TMO,LLY,-1.87,-0.1,7,True,False,down
2021Q1,LLY,TSLA,-0.1,-0.11,4,False,False,down
2021Q1,UAL,LLY,-2.17,-0.1,3,False,False,down
2021Q1,UBER,LLY,5.55,-0.1,1,False,False,up
2021Q1,UNH,LLY,2.02,-0.1,1,True,False,up
2021Q1,LLY,V,-0.1,1.0,7,False,False,down
2021Q1,LLY,WFC,-0.1,0.71,2,False,False,down
2021Q1,MA,META,-2.06,-0.53,8,False,False,down
2021Q1,MA,MRK,-2.06,-3.91,2,False,False,down
2021Q1,MS,MA,2.53,-2.06,2,True,False,up
2021Q1,MA,MSFT,-2.06,-0.25,12,False,False,down
2021Q1,NOW,MA,0.86,-2.06,1,False,False,up
2021Q1,MA,NVDA,-2.06,-2.01,8,False,False,down
2021Q1,MA,PANW,-2.06,0.37,2,False,False,down
2021Q1,MA,PEP,-2.06,-2.17,6,False,False,down
2021Q1,MA,PG,-2.06,3.19,4,False,False,down
2021Q1,RTX,MA,-4.29,-2.06,3,False,False,down
2021Q1,MA,TMO,-2.06,-1.87,4,False,False,down
2021Q1,MA,TSLA,-2.06,-0.11,15,False,False,down
2021Q1,MA,UAL,-2.06,-2.17,8,False,False,down
2021Q1,MA,UBER,-2.06,5.55,10,False,False,down
2021Q1,MA,UNH,-2.06,2.02,10,False,False,down
2021Q1,MA,V,-2.06,1.0,18,True,True,down
2021Q1,MA,WFC,-2.06,0.71,13,True,False,down
2021Q1,MRK,META,-3.91,-0.53,6,False,False,down
2021Q1,MS,META,2.53,-0.53,10,False,False,up
2021Q1,META,MSFT,-0.53,-0.25,4,True,True,down
2021Q1,NOW,META,0.86,-0.53,9,True,True,up
2021Q1,META,NVDA,-0.53,-2.01,0,True,False,down
2021Q1,PANW,META,0.37,-0.53,6,True,True,up
2021Q1,PEP,META,-2.17,-0.53,2,False,False,down
2021Q1,PG,META,3.19,-0.53,4,False,False,up
2021Q1,RTX,META,-4.29,-0.53,11,False,False,down
2021Q1,TMO,META,-1.87,-0.53,4,False,False,down
2021Q1,META,TSLA,-0.53,-0.11,7,False,False,down
2021Q1,META,UAL,-0.53,-2.17,0,False,False,down
2021Q1,META,UBER,-0.53,5.55,2,True,True,down
2021Q1,META,UNH,-0.53,2.02,2,False,False,down
2021Q1,META,V,-0.53,1.0,10,False,False,down
2021Q1,META,WFC,-0.53,0.71,5,False,False,down
2021Q1,MS,MRK,2.53,-3.91,4,False,False,up
2021Q1,MRK,MSFT,-3.91,-0.25,10,False,False,down
2021Q1,NOW,MRK,0.86,-3.91,3,False,False,up
2021Q1,MRK,NVDA,-3.91,-2.01,6,False,False,down
2021Q1,MRK,PANW,-3.91,0.37,0,False,False,down
2021Q1,MRK,PEP,-3.91,-2.17,4,False,False,down
2021Q1,MRK,PG,-3.91,3.19,2,False,False,down
2021Q1,RTX,MRK,-4.29,-3.91,5,False,False,down
2021Q1,MRK,TMO,-3.91,-1.87,2,True,False,down
2021Q1,MRK,TSLA,-3.91,-0.11,13,False,False,down
2021Q1,MRK,UAL,-3.91,-2.17,6,False,False,down
2021Q1,MRK,UBER,-3.91,5.55,8,False,False,down
2021Q1,MRK,UNH,-3.91,2.02,8,True,False,down
2021Q1,MRK,V,-3.91,1.0,16,False,False,down
2021Q1,MRK,WFC,-3.91,0.71,11,False,False,down
2021Q1,MS,MSFT,2.53,-0.25,14,False,False,up
2021Q1,MS,NOW,2.53,0.86,1,False,False,up
2021Q1,MS,NVDA,2.53,-2.01,10,False,False,up
2021Q1,MS,PANW,2.53,0.37,4,False,False,up
2021Q1,MS,PEP,2.53,-2.17,8,False,False,up
2021Q1,MS,PG,2.53,3.19,6,False,False,up
2021Q1,RTX,MS,-4.29,2.53,1,False,False,down
2021Q1,MS,TMO,2.53,-1.87,6,False,False,up
2021Q1,MS,TSLA,2.53,-0.11,17,False,False,up
2021Q1,MS,UAL,2.53,-2.17,10,False,False,up
2021Q1,MS,UBER,2.53,5.55,12,False,False,up
2021Q1,MS,UNH,2.53,2.02,12,False,False,up
2021Q1,MS,V,2.53,1.0,20,True,False,up
2021Q1,MS,WFC,2.53,0.71,15,True,True,up
2021Q1,NOW,MSFT,0.86,-0.25,13,True,True,up
2021Q1,NVDA,MSFT,-2.01,-0.25,4,True,False,down
2021Q1,PANW,MSFT,0.37,-0.25,10,True,True,up
2021Q1,PEP,MSFT,-2.17,-0.25,6,False,False,down
2021Q1,PG,MSFT,3.19,-0.25,8,False,False,up
2021Q1,RTX,MSFT,-4.29,-0.25,15,False,False,down
2021Q1,TMO,MSFT,-1.87,-0.25,8,False,False,down
2021Q1,MSFT,TSLA,-0.25,-0.11,3,False,False,down
2021Q1,UAL,MSFT,-2.17,-0.25,4,False,False,down
2021Q1,UBER,MSFT,5.55,-0.25,2,True,True,up
2021Q1,UNH,MSFT,2.02,-0.25,2,False,False,up
2021Q1,MSFT,V,-0.25,1.0,6,False,False,down
2021Q1,MSFT,WFC,-0.25,0.71,1,False,False,down
2021Q1,NOW,NVDA,0.86,-2.01,9,True,False,up
2021Q1,NOW,PANW,0.86,0.37,3,True,True,up
2021Q1,NOW,PEP,0.86,-2.17,7,False,False,up
2021Q1,NOW,PG,0.86,3.19,5,False,False,up
2021Q1,RTX,NOW,-4.29,0.86,2,False,False,down
2021Q1,NOW,TMO,0.86,-1.87,5,False,False,up
2021Q1,NOW,TSLA,0.86,-0.11,16,False,False,up
2021Q1,NOW,UAL,0.86,-2.17,9,False,False,up
2021Q1,NOW,UBER,0.86,5.55,11,True,True,up
2021Q1,NOW,UNH,0.86,2.02,11,False,False,up
2021Q1,NOW,V,0.86,1.0,19,False,False,up
2021Q1,NOW,WFC,0.86,0.71,14,False,False,up
2021Q1,PANW,NVDA,0.37,-2.01,6,True,False,up
2021Q1,PEP,NVDA,-2.17,-2.01,2,False,False,down
2021Q1,PG,NVDA,3.19,-2.01,4,False,False,up
2021Q1,RTX,NVDA,-4.29,-2.01,11,False,False,down
2021Q1,TMO,NVDA,-1.87,-2.01,4,False,False,down
2021Q1,NVDA,TSLA,-2.01,-0.11,7,False,False,down
2021Q1,NVDA,UAL,-2.01,-2.17,0,False,False,down
2021Q1,NVDA,UBER,-2.01,5.55,2,True,False,down
2021Q1,NVDA,UNH,-2.01,2.02,2,False,False,down
2021Q1,NVDA,V,-2.01,1.0,10,False,False,down
2021Q1,NVDA,WFC,-2.01,0.71,5,False,False,down
2021Q1,PANW,PEP,0.37,-2.17,4,False,False,up
2021Q1,PANW,PG,0.37,3.19,2,False,False,up
2021Q1,RTX,PANW,-4.29,0.37,5,False,False,down
2021Q1,PANW,TMO,0.37,-1.87,2,False,False,up
2021Q1,PANW,TSLA,0.37,-0.11,13,False,False,up
2021Q1,PANW,UAL,0.37,-2.17,6,False,False,up
2021Q1,PANW,UBER,0.37,5.55,8,True,True,up
2021Q1,PANW,UNH,0.37,2.02,8,False,False,up
2021Q1,PANW,V,0.37,1.0,16,False,False,up
2021Q1,PANW,WFC,0.37,0.71,11,False,False,up
2021Q1,PG,PEP,3.19,-2.17,2,True,True,up
2021Q1,RTX,PEP,-4.29,-2.17,9,False,False,down
2021Q1,TMO,PEP,-1.87,-2.17,2,False,False,down
2021Q1,PEP,TSLA,-2.17,-0.11,9,True,False,down
2021Q1,PEP,UAL,-2.17,-2.17,2,False,False,down
2021Q1,PEP,UBER,-2.17,5.55,4,False,False,down
2021Q1,PEP,UNH,-2.17,2.02,4,False,False,down
2021Q1,PEP,V,-2.17,1.0,12,False,False,down
2021Q1,PEP,WFC,-2.17,0.71,7,False,False,down
2021Q1,RTX,PG,-4.29,3.19,7,False,False,down
2021Q1,PG,TMO,3.19,-1.87,0,False,False,up
2021Q1,PG,TSLA,3.19,-0.11,11,True,False,up
2021Q1,PG,UAL,3.19,-2.17,4,False,False,up
2021Q1,PG,UBER,3.19,5.55,6,False,False,up
2021Q1,PG,UNH,3.19,2.02,6,False,False,up
2021Q1,PG,V,3.19,1.0,14,False,False,up
2021Q1,PG,WFC,3.19,0.71,9,False,False,up
2021Q1,RTX,TMO,-4.29,-1.87,7,False,False,down
2021Q1,RTX,TSLA,-4.29,-0.11,18,False,False,down
2021Q1,RTX,UAL,-4.29,-2.17,11,True,False,down
2021Q1,RTX,UBER,-4.29,5.55,13,False,False,down
2021Q1,RTX,UNH,-4.29,2.02,13,False,False,down
2021Q1,RTX,V,-4.29,1.0,21,False,False,down
2021Q1,RTX,WFC,-4.29,0.71,16,False,False,down
2021Q1,TMO,TSLA,-1.87,-0.11,11,False,False,down
2021Q1,TMO,UAL,-1.87,-2.17,4,False,False,down
2021Q1,TMO,UBER,-1.87,5.55,6,False,False,down
2021Q1,TMO,UNH,-1.87,2.02,6,True,True,down
2021Q1,TMO,V,-1.87,1.0,14,False,False,down
2021Q1,TMO,WFC,-1.87,0.71,9,False,False,down
2021Q1,UAL,TSLA,-2.17,-0.11,7,False,False,down
2021Q1,UBER,TSLA,5.55,-0.11,5,False,False,up
2021Q1,UNH,TSLA,2.02,-0.11,5,False,False,up
2021Q1,TSLA,V,-0.11,1.0,3,False,False,down
2021Q1,WFC,TSLA,0.71,-0.11,2,False,False,up
2021Q1,UAL,UBER,-2.17,5.55,2,False,False,down
2021Q1,UAL,UNH,-2.17,2.02,2,False,False,down
2021Q1,UAL,V,-2.17,1.0,10,False,False,down
2021Q1,UAL,WFC,-2.17,0.71,5,False,False,down
2021Q1,UBER,UNH,5.55,2.02,0,False,False,up
2021Q1,UBER,V,5.55,1.0,8,False,False,up
2021Q1,UBER,WFC,5.55,0.71,3,False,False,up
2021Q1,UNH,V,2.02,1.0,8,False,False,up
2021Q1,UNH,WFC,2.02,0.71,3,False,False,up
2021Q1,WFC,V,0.71,1.0,5,True,False,up
2021Q2,ABBV,AAPL,5.59,-1.62,8,False,False,up
2021Q2,ADBE,AAPL,5.28,-1.62,6,True,False,up
2021Q2,AMD,AAPL,-5.23,-1.62,7,True,False,down
2021Q2,AAPL,AMZN,-1.62,0.17,3,False,False,down
2021Q2,AVGO,AAPL,0.22,-1.62,6,True,False,up
2021Q2,AXP,AAPL,-3.83,-1.62,16,False,False,down
2021Q2,BA,AAPL,-1.11,-1.62,10,False,False,down
2021Q2,BLK,AAPL,1.58,-1.62,5,False,False,up
2021Q2,AAPL,C,-1.62,-0.74,4,False,False,down
2021Q2,CAT,AAPL,1.79,-1.62,6,False,False,up
2021Q2,AAPL,COST,-1.62,-3.22,3,False,False,down
2021Q2,CRM,AAPL,0.11,-1.62,7,True,False,up
2021Q2,AAPL,DAL,-1.62,-0.3,5,False,False,down
2021Q2,GOOGL,AAPL,1.12,-1.62,11,True,False,up
2021Q2,AAPL,GS,-1.62,-1.21,4,False,False,down
2021Q2,HD,AAPL,-0.54,-1.62,5,False,False,down
2021Q2,INTC,AAPL,0.18,-1.62,15,True,False,up
2021Q2,ISRG,AAPL,-1.07,-1.62,9,False,False,down
2021Q2,AAPL,JNJ,-1.62,6.2,3,False,False,down
2021Q2,JPM,AAPL,-4.82,-1.62,7,False,False,down
2021Q2,LLY,AAPL,-1.36,-1.62,9,False,False,down
2021Q2,MA,AAPL,-1.01,-1.62,1,False,False,down
2021Q2,AAPL,META,-1.62,2.97,5,True,False,down
2021Q2,MRK,AAPL,2.3,-1.62,4,False,False,up
2021Q2,AAPL,MS,-1.62,-4.37,0,False,False,down
2021Q2,AAPL,MSFT,-1.62,-2.57,5,True,False,down
2021Q2,AAPL,NOW,-1.62,-1.62,4,True,False,down
2021Q2,NVDA,AAPL,2.25,-1.62,16,True,False,up
2021Q2,AAPL,PANW,-1.62,1.68,2,True,False,down
2021Q2,AAPL,PEP,-1.62,1.52,5,False,False,down
2021Q2,PG,AAPL,1.94,-1.62,12,False,False,up
2021Q2,RTX,AAPL,1.39,-1.62,17,False,False,up
2021Q2,TMO,AAPL,1.83,-1.62,16,False,False,up
2021Q2,TSLA,AAPL,1.58,-1.62,15,False,False,up
2021Q2,UAL,AAPL,4.13,-1.62,7,False,False,up
2021Q2,AAPL,UBER,-1.62,-3.59,1,True,False,down
2021Q2,AAPL,UNH,-1.62,-2.73,2,False,False,down
2021Q2,V,AAPL,3.62,-1.62,11,False,False,up
2021Q2,WFC,AAPL,-0.23,-1.62,13,False,False,down
2021Q2,ABBV,ADBE,5.59,5.28,2,False,False,up
2021Q2,ABBV,AMD,5.59,-5.23,1,False,False,up
2021Q2,ABBV,AMZN,5.59,0.17,11,False,False,up
2021Q2,ABBV,AVGO,5.59,0.22,2,False,False,up
2021Q2,AXP,ABBV,-3.83,5.59,8,False,False,down
2021Q2,BA,ABBV,-1.11,5.59,2,False,False,down
2021Q2,ABBV,BLK,5.59,1.58,3,False,False,up
2021Q2,ABBV,C,5.59,-0.74,12,False,False,up
2021Q2,ABBV,CAT,5.59,1.79,2,False,False,up
2021Q2,ABBV,COST,5.59,-3.22,11,False,False,up
2021Q2,ABBV,CRM,5.59,0.11,1,False,False,up
2021Q2,ABBV,DAL,5.59,-0.3,13,False,False,up
2021Q2,GOOGL,ABBV,1.12,5.59,3,False,False,up
2021Q2,ABBV,GS,5.59,-1.21,12,False,False,up
2021Q2,ABBV,HD,5.59,-0.54,3,False,False,up
2021Q2,INTC,ABBV,0.18,5.59,7,False,False,up
2021Q2,ISRG,ABBV,-1.07,5.59,1,True,False,down
2021Q2,ABBV,JNJ,5.59,6.2,11,True,False,up
2021Q2,ABBV,JPM,5.59,-4.82,1,False,False,up
2021Q2,LLY,ABBV,-1.36,5.59,1,True,False,down
2021Q2,ABBV,MA,5.59,-1.01,7,False,False,up
2021Q2,ABBV,META,5.59,2.97,13,False,False,up
2021Q2,ABBV,MRK,5.59,2.3,4,True,False,up
2021Q2,ABBV,MS,5.59,-4.37,8,False,False,up
2021Q2,ABBV,MSFT,5.59,-2.57,13,False,False,up
2021Q2,ABBV,NOW,5.59,-1.62,12,False,False,up
2021Q2,NVDA,ABBV,2.25,5.59,8,False,False,up
2021Q2,ABBV,PANW,5.59,1.68,10,False,False,up
2021Q2,ABBV,PEP,5.59,1.52,13,False,False,up
2021Q2,PG,ABBV,1.94,5.59,4,False,False,up
2021Q2,RTX,ABBV,1.39,5.59,9,False,False,up
2021Q2,TMO,ABBV,1.83,5.59,8,True,False,up
2021Q2,TSLA,ABBV,1.58,5.59,7,False,False,up
2021Q2,ABBV,UAL,5.59,4.13,1,False,False,up
2021Q2,ABBV,UBER,5.59,-3.59,9,False,False,up
2021Q2,ABBV,UNH,5.59,-2.73,10,True,False,up
2021Q2,V,ABBV,3.62,5.59,3,False,False,up
2021Q2,WFC,ABBV,-0.23,5.59,5,False,False,down
2021Q2,AMD,ADBE,-5.23,5.28,1,True,False,down
2021Q2,ADBE,AMZN,5.28,0.17,9,False,False,up
2021Q2,ADBE,AVGO,5.28,0.22,0,True,False,up
2021Q2,AXP,ADBE,-3.83,5.28,10,False,False,down
2021Q2,BA,ADBE,-1.11,5.28,4,False,False,down
2021Q2,ADBE,BLK,5.28,1.58,1,False,False,up
2021Q2,ADBE,C,5.28,-0.74,10,False,False,up
2021Q2,ADBE,CAT,5.28,1.79,0,False,False,up
2021Q2,ADBE,COST,5.28,-3.22,9,False,False,up
2021Q2,CRM,ADBE,0.11,5.28,1,True,True,up
2021Q2,ADBE,DAL,5.28,-0.3,11,False,False,up
2021Q2,GOOGL,ADBE,1.12,5.28,5,True,True,up
2021Q2,ADBE,GS,5.28,-1.21,10,False,False,up
2021Q2,ADBE,HD,5.28,-0.54,1,False,False,up
2021Q2,INTC,ADBE,0.18,5.28,9,True,False,up
2021Q2,ISRG,ADBE,-1.07,5.28,3,False,False,down
2021Q2,ADBE,JNJ,5.28,6.2,9,False,False,up
2021Q2,JPM,ADBE,-4.82,5.28,1,False,False,down
2021Q2,LLY,ADBE,-1.36,5.28,3,False,False,down
2021Q2,ADBE,MA,5.28,-1.01,5,False,False,up
2021Q2,ADBE,META,5.28,2.97,11,True,True,up
2021Q2,ADBE,MRK,5.28,2.3,2,False,False,up
2021Q2,ADBE,MS,5.28,-4.37,6,False,False,up
2021Q2,ADBE,MSFT,5.28,-2.57,11,True,True,up
2021Q2,ADBE,NOW,5.28,-1.62,10,True,True,up
2021Q2,NVDA,ADBE,2.25,5.28,10,True,False,up
2021Q2,ADBE,PANW,5.28,1.68,8,True,True,up
2021Q2,ADBE,PEP,5.28,1.52,11,False,False,up
2021Q2,PG,ADBE,1.94,5.28,6,False,False,up
2021Q2,RTX,ADBE,1.39,5.28,11,False,False,up
2021Q2,TMO,ADBE,1.83,5.28,10,False,False,up
2021Q2,TSLA,ADBE,1.58,5.28,9,False,False,up
2021Q2,UAL,ADBE,4.13,5.28,1,False,False,up
2021Q2,ADBE,UBER,5.28,-3.59,7,True,True,up
2021Q2,ADBE,UNH,5.28,-2.73,8,False,False,up
2021Q2,V,ADBE,3.62,5.28,5,False,False,up
2021Q2,WFC,ADBE,-0.23,5.28,7,False,False,down
